Id;label;wikidata;date of birth;date of death;place of birth;place of death;occupation;educated at;gender;wikipedia;type
p_1719;Laurens, Jean Paul;Q708568;28.03.1838;23.03.1921;Fourquevaux;14th arrondissement of Paris;"painter;sculptor;illustrator;teacher";Beaux-Arts de Paris;male;https://en.wikipedia.org/wiki/Jean-Paul_Laurens;person
p_1720;Laurens, Paul Albert;Q3370437;18.01.1870;27.09.1934;6th arrondissement of Paris;Toulon;painter;"Académie Julian;École alsacienne";male;https://en.wikipedia.org/wiki/Paul_Albert_Laurens;person
p_1721;Lautenschläger, Gustav;;;;;;;;male;;person
p_1722;Laux, Marie;Q94768193;15.08.1852;22.02.1935;Wiesbaden;Prague;painter;;female;;person
p_1723;Laužil, Karl;Q1039397;27.02.1842;12.10.1902;Vienna;Graz;architect;;male;https://de.wikipedia.org/wiki/Carl_Lauzil;person
p_1724;Lax, Josef;;;;;;;;male;;person
p_1725;Lays, Jean Pierre;Q23660845;12.11.1825;18.12.1887;Saint-Barthélemy-Lestra;Écully;painter;;male;https://fr.wikipedia.org/wiki/Jean-Pierre_La%C3%BFs;person
p_1726;Le Feubure, Carl;Q52218733;01.01.1847;02.12.1911;Munich;;"landscape architect;painter";;male;;person
p_1727;Le Mayeur, Adrian;Q12061522;09.02.1880;31.05.1958;Ixelles - Elsene;Brussels;painter;Free University of Brussels;male;https://en.wikipedia.org/wiki/Adrien-Jean_Le_Mayeur;person
p_1728;Le Suire, Hermann von;Q56509383;07.10.1861;01.01.1933;Ansbach;Unterwössen;painter;Academy of Fine Arts, Munich;male;https://de.wikipedia.org/wiki/Hermann_von_Le_Suire;person
p_1729;Lebel, Edmund;Q3047895;05.02.1834;17.09.1908;Amiens;Amiens;"painter;curator";Beaux-Arts de Paris;male;https://fr.wikipedia.org/wiki/Edmond_Lebel;person
p_1730;Lebiedzki, Eduard;Q1289134;09.03.1862;28.11.1915;Podmokly;Vienna;painter;Academy of Fine Arts Vienna;male;https://de.wikipedia.org/wiki/Eduard_Lebiedzki;person
p_1731;Lebiedzky, Eduard;;;;;;;;male;;person
p_1732;Lechner, Ferdinand;Q109350782;16.04.1855;;Berlin;;painter;;male;;person
p_1733;Ledeli, M.;;;;;;;;unknown;;person
p_1735;Lederer, C.;;;;;;;;unknown;;person
p_1736;Lederer, Hugo;Q455549;16.11.1871;01.08.1940;Znojmo;Berlin;"sculptor;teacher";K. K. Technical School for Ceramics, Znojmo;male;https://en.wikipedia.org/wiki/Hugo_Lederer;person
p_1737;Lee & Belohoubek;;;;;;;;unknown;;person
p_1738;Leempoels, Jef;Q6305444;15.05.1867;01.01.1935;Brussels;Ixelles - Elsene;painter;Académie royale des Beaux-Arts;male;https://en.wikipedia.org/wiki/Jef_Leempoels;person
p_1739;Leemputten, Frans van;Q18508181;29.12.1850;26.11.1914;Werchter;Antwerp;painter;;male;https://en.wikipedia.org/wiki/Frans_Van_Leemputten;person
p_1740;Lefebvre, Hippolyte;Q281698;04.02.1863;22.09.1935;Lille;Arcueil;"sculptor;medalist";"Beaux-Arts de Paris;École des beaux-arts de Lille;French Academy in Rome";male;https://en.wikipedia.org/wiki/Hippolyte_Lef%C3%A8bvre;person
p_1741;Lefler, Franz;Q1448015;01.01.1831;19.06.1898;Dlouhý Most;;"painter;librettist;director";Academy of Fine Arts Vienna;male;https://en.wikipedia.org/wiki/Franz_Lefler;person
p_1742;Lefler, Heinrich;Q874799;07.11.1863;17.03.1919;Vienna;Vienna;"painter;illustrator";Academy of Fine Arts Vienna;male;https://en.wikipedia.org/wiki/Heinrich_Lefler;person
p_1743;Lefort, Henri;Q20167126;31.08.1852;24.10.1937;Paris;6th arrondissement of Paris;etcher;;male;https://fr.wikipedia.org/wiki/Henri_%C3%89mile_Lefort;person
p_1744;Legner, J. C. U.;;;;;;;;unknown;;person
p_1745;Legros, Alphonse;Q957538;08.05.1837;08.12.1911;Dijon;Watford;"sculptor;painter;medalist;etcher;engraver;art educator;drawer;printmaker;draftsperson";"École nationale supérieure des arts décoratifs;Beaux-Arts de Paris;Beaux-Arts School of Dijon;École nationale supérieure des beaux-arts de Lyon";male;https://en.wikipedia.org/wiki/Alphonse_Legros;person
p_1746;Lehmann, Charlotte;;;;;;;;female;;person
p_1747;Lehmann, Wilhelm Ludwig;Q19238777;07.03.1861;09.03.1932;Zürich;Zürich;"painter;university teacher";"ETH Zürich;Beaux-Arts de Paris;Academy of Fine Arts Karlsruhe;Academy of Fine Arts, Munich";male;https://de.wikipedia.org/wiki/Wilhelm_Ludwig_Lehmann;person
p_1748;Lehnert, Hildegard;Q59156538;06.01.1857;08.07.1943;Berlin;Berlin;"painter;photographer";;female;https://en.wikipedia.org/wiki/Hildegard_Lehnert;person
p_1749;Leibl, Wilhelm;Q704661;23.10.1844;04.12.1900;Cologne;Würzburg;"painter;graphic artist";Academy of Fine Arts, Munich;male;https://en.wikipedia.org/wiki/Wilhelm_Leibl;person
p_1750;Leickert, Ch.;Q1065323;22.09.1816;05.12.1907;Brussels metropolitan area;Mainz;painter;Royal Academy of Art;male;https://en.wikipedia.org/wiki/Charles_Leickert;person
p_1751;Leinecker, Franz;Q37508460;25.07.1825;01.04.1917;Würzburg;Munich;"painter;lithographer";Academy of Fine Arts, Munich;male;https://de.wikipedia.org/wiki/Franz_Leinecker;person
p_1752;Leinweber, Heinrich;Q23992012;;;;;;;male;https://de.wikipedia.org/wiki/Heinrich_Leinweber;person
p_1753;Leinweber, Isidor;;;;;;;;male;;person
p_1754;Leisek, Friedrich;Q60817009;;;;;;;male;;person
p_1755;Leisek, Georg;Q1505153;;;;;;;male;https://de.wikipedia.org/wiki/Georg_Leisek;person
p_1756;Leisten, Jakobus;Q22251852;;;;;;;male;https://de.wikipedia.org/wiki/Jacobus_Leisten;person
p_1757;Leistikow, Walter;Q573668;;;;;;;male;https://en.wikipedia.org/wiki/Walter_Leistikow;person
p_1758;Lejeune, Heinrich;;;;;;;;male;;person
p_1759;Lejocano;;;;;;;;unknown;;person
p_1760;Lemaire, Madeleine;Q3275679;;;;;;;female;https://en.wikipedia.org/wiki/Madeleine_Lemaire;person
p_1761;Lematte, Jacques Francois Fernand;Q1406521;;;;;;;male;https://en.wikipedia.org/wiki/Fernand_Lematte;person
p_1762;Lemmer, August;2Q762698;;;;;;;male;;person
p_1763;Lenbach, Franz von;Q585323;;;;;;;male;https://en.wikipedia.org/wiki/Franz_von_Lenbach;person
p_1734;Ledeli, Moriz;Q27990909;;;;;;;male;https://de.wikipedia.org/wiki/Moritz_Ledeli;person
p_1764;Lenz, Maximilian;Q1914015;04.10.1860;18.05.1948;Vienna;Vienna;"painter;sculptor;graphic designer;lithographer";Academy of Fine Arts Vienna;male;https://en.wikipedia.org/wiki/Maximilian_Lenz;person
p_1765;Léonard, A.;;;;;;;;unknown;;person
p_1766;Leonhardi, Eduard;Q1289143;19.01.1828;15.07.1905;Freiberg;Dresden;painter;Dresden Academy of Fine Arts;male;https://en.wikipedia.org/wiki/Eduard_Leonhardi;person
p_1767;Leopolski, Wilhelm;Q1350185;05.05.1826;29.01.1892;Drohobych;Vienna;painter;"Jan Matejko Academy of Fine Arts in Krakow;Academy of Fine Arts, Munich;Academy of Fine Arts Vienna";male;https://de.wikipedia.org/wiki/Wilhelm_Leopolski;person
p_1768;Lepcke, Ferdinand;Q873708;23.03.1866;13.03.1909;Coburg;Berlin;sculptor;"Unterrichtsanstalt des Kunstgewerbemuseums Berlin;Berliner Akademie der Künste";male;https://en.wikipedia.org/wiki/Ferdinand_Lepcke;person
p_1769;Lepell, Angelika von;;;;;;;;female;;person
p_1770;Lerch, Leo;Q20799393;13.08.1856;06.05.1892;Prague;Prague;painter;;male;;person
p_3005;Stoltenberg-Lerche, Vincent;Q329507;05.09.1837;28.12.1892;Tønsberg;Düsseldorf;"writer;painter;illustrator;cartoonist";Kunstakademie Düsseldorf;male;https://en.wikipedia.org/wiki/Vincent_Stoltenberg_Lerche;person
p_1772;Lerius, Joseph van;Q1600620;23.11.1823;29.02.1876;Antwerp;Mechelen;"painter;lithographer;graphic artist";;male;https://en.wikipedia.org/wiki/Jozef_Van_Lerius;person
p_1773;Lessing, Carl Friedrich;Q821537;15.02.1808;04.01.1880;Wroc?aw;Karlsruhe;"artist;painter;drawer";"Prussian Academy of Arts;Bauakademie";male;https://en.wikipedia.org/wiki/Karl_Friedrich_Lessing;person
p_1774;Lessing, Konrad;Q27732796;23.04.1852;07.03.1916;Düsseldorf;Berlin;painter;"Academy of Fine Arts Karlsruhe;Berliner Akademie der Künste";male;https://de.wikipedia.org/wiki/Konrad_Lessing;person
p_1775;Leu, August;Q762734;24.03.1818;20.07.1897;Münster;Seelisberg;painter;Kunstakademie Düsseldorf;male;https://en.wikipedia.org/wiki/August_Leu;person
p_1776;Leuenberger, Ernst;Q38907982;13.09.1856;13.05.1937;Bern;Lugano;painter;Academy of Fine Arts, Munich;male;https://de.wikipedia.org/wiki/Ernst_Otto_Leuenberger;person
p_1777;Levasseur, J.;;;;;;;;unknown;;person
p_1778;Levis, Max;Q51626646;27.01.1863;18.10.1930;Hamburg;Vienna;"painter;portraitist";Academy of Fine Arts, Munich;male;;person
p_1779;Levorati, Ernesto;Q16043572;01.01.1880;01.01.1920;;Susegana;painter;;male;https://en.wikipedia.org/wiki/Ernesto_Levorati;person
p_1780;Lévy, Emile;Q3588633;29.08.1826;04.08.1890;Paris;Paris;painter;"Beaux-Arts de Paris;French Academy in Rome";male;https://en.wikipedia.org/wiki/%C3%89mile_L%C3%A9vy;person
p_1781;Levy, Joh.;;;;;;;;unknown;;person
p_1782;Lewandowski, Stanislaus Roman;Q7599219;22.02.1857;03.02.1940;Kotliny, ?ód? East County;Warsaw;sculptor;Jan Matejko Academy of Fine Arts in Krakow;male;https://en.wikipedia.org/wiki/Stanis%C5%82aw_Roman_Lewandowski;person
p_1783;Ley, Sophie;Q94738358;20.05.1849;16.08.1918;Bodman;Karlsruhe;"painter;artist";;female;https://en.wikipedia.org/wiki/Sophie_Ley;person
p_1784;Leyendecker, Paul Joseph;Q43133333;01.01.1842;01.01.1891;Paris;;painter;;male;;person
p_1785;Leys, H.;Q959521;18.02.1815;26.08.1869;Antwerp;Antwerp;painter;Royal Academy of Fine Arts;male;https://en.wikipedia.org/wiki/Jan_August_Hendrik_Leys;person
p_1786;Lichtenheld, Wilhelm;Q30051858;13.10.1817;25.03.1891;Hamburg;Munich;painter;Academy of Fine Arts, Munich;male;https://en.wikipedia.org/wiki/Wilhelm_Lichtenheld;person
p_1787;Liebel, Sophie;;;;;;;;female;;person
p_1788;Liebera;;;;;;;;unknown;;person
p_1789;Liebermann, Max;Q158062;20.07.1847;08.02.1935;Berlin;Berlin;"painter;illustrator;printmaker;collector;graphic artist;teacher;draftsperson;etcher;lithographer;drawer";Weimar Saxon-Grand Ducal Art School;male;https://en.wikipedia.org/wiki/Max_Liebermann;person
p_1790;Liebscher, Adolf;Q4260905;11.03.1857;11.06.1919;Prague;Potštejn;"painter;illustrator;teacher";;male;https://en.wikipedia.org/wiki/Adolf_Liebscher;person
p_1791;Liebscher, Karel;Q3504241;24.02.1851;20.04.1906;Prague;New Town;"painter;illustrator;teacher";Academy of Fine Arts Vienna;male;https://en.wikipedia.org/wiki/Karel_Liebscher;person
p_1792;Lieder, Friedrich;Q84763772;27.02.1807;21.03.1884;Vienna;Vienna;painter;;male;;person
p_1793;Lier, Adolf;Q362055;21.05.1826;30.09.1882;Herrnhut;Vahrn;"painter;teacher";;male;https://en.wikipedia.org/wiki/Adolf_Heinrich_Lier;person
p_1794;Liesegang, Helmuth;Q17712883;18.07.1858;31.07.1945;Duisburg;Leipzig;painter;"Freiherr-vom-Stein-Gymnasium;Kunstakademie Düsseldorf";male;https://en.wikipedia.org/wiki/Helmuth_Liesegang;person
p_1795;Liezen-Mayer, Sándor;Q881367;24.01.1839;19.02.1898;Gy?r;Munich;"painter;illustrator;university teacher";"Academy of Fine Arts, Munich;Academy of Fine Arts Vienna";male;https://en.wikipedia.org/wiki/S%C3%A1ndor_Liezen-Mayer;person
p_1796;Ligeti, Anton;Q570773;10.01.1823;05.01.1890;Carei;Budapest;"painter;landscape painter";;male;https://en.wikipedia.org/wiki/Antal_Ligeti;person
p_1797;Liisberg, Carl Frederik;Q12305232;15.05.1860;19.04.1909;Aarhus;Frederiksberg;"porcelain painter;sculptor";;male;https://fr.wikipedia.org/wiki/Carl_Frederik_Liisberg;person
p_1255;Hitchcock, George;Q3720237;29.09.1850;02.08.1913;Providence;Marken;painter;"Harvard Law School;Académie Julian";male;https://en.wikipedia.org/wiki/George_Hitchcock_(artist);person
p_1799;Lindenschmidt, Wilhelm;Q551260;20.06.1829;08.06.1895;Munich;Munich;"painter;university teacher;teacher";Academy of Fine Arts, Munich;male;https://en.wikipedia.org/wiki/Wilhelm_Lindenschmit_the_Younger;person
p_1800;Linder, Lambert;Q43123068;01.01.1841;01.01.1889;;;painter;;male;;person
p_1801;Linderum, Richard;Q21466757;16.03.1851;01.01.1926;Dresden;Munich;painter;;male;;person
p_1802;Lindner, Johann;Q28859124;05.06.1839;20.08.1906;Alfeld;Munich;engraver;;male;https://de.wikipedia.org/wiki/Johann_Lindner_(Kupferstecher);person
p_1803;Linker, Anna;;;;;;;;female;;person
p_1804;Linnig, W.;Q20856161;07.04.1819;08.08.1885;Antwerp;Antwerp;"painter;university teacher";;male;https://en.wikipedia.org/wiki/Willem_Linnig_the_Elder;person
p_1805;Lins, Adolf;Q363171;21.10.1856;26.03.1927;Kassel;Düsseldorf;painter;"Kunsthochschule Kassel;Kunstakademie Düsseldorf";male;https://de.wikipedia.org/wiki/Adolf_Lins;person
p_1806;Linton, James Dromgole;Q18160548;26.12.1840;03.10.1916;St Pancras;Hampstead;painter;;male;https://en.wikipedia.org/wiki/James_Dromgole_Linton;person
p_1807;Liphart, Ernst von;Q7239599;01.01.1847;01.01.1933;Tartu;Saint Petersburg;"art historian;painter;graphic artist;lithographer;drawer;art collector";;male;https://en.wikipedia.org/wiki/Ernst_Friedrich_von_Liphart;person
p_1808;Lipi?ski, Hipolit;Q52155333;14.08.1846;27.06.1884;Nowy Targ;Kraków;"painter;watercolorist";Jan Matejko Academy of Fine Arts in Krakow;male;;person
p_1809;Lippert-Hörner, Marie;;;;;;;;female;;person
p_1810;Lipps, Richard;Q26992057;26.10.1857;01.01.1926;Berlin;Starnberg;painter;;male;https://de.wikipedia.org/wiki/Richard_Lipps;person
p_1811;Liška, Emanuel Krescenc;Q11878440;19.04.1852;18.01.1903;Mikulovice;Prague;"painter;teacher;illustrator";;male;https://en.wikipedia.org/wiki/Emanuel_Krescenc_Li%C5%A1ka;person
p_1812;List, Wilhelm;Q653555;22.11.1864;10.02.1918;Vienna;Vienna;"painter;graphic artist";;male;https://de.wikipedia.org/wiki/Wilhelm_List_(Maler);person
p_1813;Litschauer, Karl Josef;Q23000648;01.03.1830;08.08.1871;Vienna;Düsseldorf;painter;;male;https://de.wikipedia.org/wiki/Karl_Joseph_Litschauer;person
p_1814;Littrow, Leo;Q20967783;17.03.1860;11.05.1925;Trieste;Opatija;painter;;female;https://en.wikipedia.org/wiki/Lea_von_Littrow;person
p_1815;Lizcano Monedero, Angel;Q5474494;24.11.1846;31.07.1929;Alcázar de San Juan;Leganés;painter;Real Academia de Bellas Artes de San Fernando;male;https://en.wikipedia.org/wiki/%C3%81ngel_Lizcano_Monedero;person
p_1824;Lojacone, Francesco;Q509563;16.05.1838;28.02.1915;Palermo;Palermo;painter;;male;https://en.wikipedia.org/wiki/Francesco_Lojacono;person
p_1821;Löher, Alois;Q15104968;01.01.1850;01.01.1904;Paderborn;Silver Springs;sculptor;;male;https://en.wikipedia.org/wiki/Aloys_Loeher;person
p_1816;Lock, Michel;Q1930811;27.04.1848;20.02.1898;Cologne;Berlin;sculptor;;male;https://en.wikipedia.org/wiki/Michel_Lock;person
p_1817;Loewe, Margarethe;Q31202540;30.05.1854;20.08.1932;Szczodrów;Leipzig;etcher;;female;https://en.wikipedia.org/wiki/Margarethe_Loewe-Bethe;person
p_1818;Löffler, Hugo;Q43133481;01.01.1859;01.01.1935;Hamburg;;painter;;male;;person
p_1819;Löffler, Leopold;Q708829;27.10.1827;06.02.1898;Radymno;Kraków;painter;Academy of Fine Arts Vienna;male;https://en.wikipedia.org/wiki/Leopold_Loeffler;person
p_1820;Löfftz, Ludwig;Q876190;21.06.1845;03.12.1910;Darmstadt;Munich;"painter;university teacher;teacher";Academy of Fine Arts, Munich;male;https://en.wikipedia.org/wiki/Ludwig_von_L%C3%B6fftz;person
p_1822;Lohr, August;Q18572003;01.01.1843;04.02.1920;Hallein;Mexico City;painter;Academy of Fine Arts, Munich;male;https://en.wikipedia.org/wiki/August_Lohr;person
p_1823;Lohse, Julius;;;;;;;;male;;person
p_1825;Lonza, Antonio;Q43133500;17.01.1846;13.10.1918;;;artist;;male;;person
p_1826;Lorenzetti, Carlo;Q16537023;14.04.1858;04.01.1945;Venice;Venice;sculptor;;male;;person
p_1827;Los Rios, Ricardo de;Q38038603;01.01.1846;01.01.1929;Valladolid;Madrid;"etcher;painter;illustrator;graphic artist";;male;https://en.wikipedia.org/wiki/Ricardo_de_los_R%C3%ADos;person
p_1828;Lössl, Johanna;Q21459974;01.01.1865;;;;painter;;male;;person
p_1829;Lossow, Friedrich;Q1308083;13.06.1837;19.01.1872;Munich;Munich;painter;Academy of Fine Arts, Munich;male;https://de.wikipedia.org/wiki/Friedrich_Lossow;person
p_1830;Lossow, Heinrich;Q876379;10.03.1843;19.05.1897;Munich;Oberschleißheim;"painter;illustrator;conservator";Academy of Fine Arts, Munich;male;https://en.wikipedia.org/wiki/Heinrich_Lossow;person
p_3162;Uhl, Louis;Q29563147;22.11.1860;02.02.1909;Vienna;Vienna;painter;Academy of Fine Arts Vienna;male;https://de.wikipedia.org/wiki/Louis_Uhl;person
p_1831;Löwith, Wilhelm;Q21596686;21.05.1861;26.10.1932;Strážov;Munich;painter;;male;https://de.wikipedia.org/wiki/Wilhelm_L%C3%B6with;person
p_1832;Lübbes, Maria;Q66362584;14.06.1847;06.02.1939;Altona;Munich;painter;;female;https://de.wikipedia.org/wiki/Maria_L%C3%BCbbes;person
p_1833;Lüben, Adolf;Q61816902;20.08.1837;15.12.1905;Saint Petersburg;Munich;"painter;artist;genre painter";;male;;person
p_1834;?ubie?ska, Jadwiga Amelia;Q11716014;10.10.1852;27.04.1930;;Sikórz;sculptor;;female;;person
p_1835;Ludwig, Auguste;Q4271993;01.01.1834;01.01.1901;Gräfenthal;Germany;painter;;female;https://en.wikipedia.org/wiki/Auguste_Ludwig;person
p_1836;Ludwig, Carl;Q5965151;18.01.1839;17.09.1901;Römhild;Berlin;"painter;university teacher;artist";;male;https://de.wikipedia.org/wiki/Karl_Ludwig_(Maler);person
p_1837;Lührsen, Amelie;;;;;;;;female;;person
p_1838;Lulvés, Jean;Q1685663;26.11.1833;08.01.1889;Mulhouse;Berlin;painter;;male;https://en.wikipedia.org/wiki/Jean_Lulv%C3%A8s;person
p_1839;Luminais, E.;;;;;;;;unknown;;person
p_1840;Luntz, Adolf;Q363238;27.01.1875;14.02.1934;Vienna;Karlsruhe;painter;;male;https://de.wikipedia.org/wiki/Adolf_Luntz;person
p_1841;Luntz, Victor;Q1302691;08.03.1840;12.10.1903;Ybbs;Vienna;"architect;university teacher";"TU Wien;Academy of Fine Arts Vienna";male;https://en.wikipedia.org/wiki/Victor_Luntz;person
p_1842;Luque Roselló, Joaquín;Q59883;27.09.1865;23.01.1932;Málaga;Buenos Aires;painter;;male;https://en.wikipedia.org/wiki/Joaqu%C3%ADn_Luque_Rosell%C3%B3;person
p_1843;Lutteroth;;;;;;;;unknown;;person
p_1844;Lutteroth, Ascan;Q721530;05.10.1842;02.02.1923;Hamburg;Hamburg;painter;;male;https://en.wikipedia.org/wiki/Ascan_Lutteroth;person
p_1845;Lutteroth, Emma;Q55856476;01.01.1827;01.01.1880;;;;;female;;person
p_1846;Luttich von Luttichheim, Eduard;Q60817753;25.11.1844;12.02.1920;Prague;Vienna;"illustrator;painter;drawer";;male;;person
p_1847;Lybaert, Theophile;Q3526669;14.06.1848;28.05.1927;Ghent;Ghent;painter;;male;https://en.wikipedia.org/wiki/Th%C3%A9ophile_Lybaert;person
p_1848;Lynker, Anna;Q31211286;01.01.1834;29.09.1928;Vienna;Opatija;painter;;unknown;https://de.wikipedia.org/wiki/Anna_Lynker;person
p_1849;Maas, Lorenz;;;;;;;;male;;person
p_1850;Macco, Georg;Q102064;23.03.1863;20.04.1933;Aachen;Genoa;"painter;illustrator";Kunstakademie Düsseldorf;male;https://en.wikipedia.org/wiki/Georg_Macco;person
p_1851;MacEwen, Walter;Q18563057;13.02.1860;20.03.1943;Chicago;New York City;painter;Académie Julian;male;https://en.wikipedia.org/wiki/Walter_MacEwen;person
p_1852;Macgregor, Archibald;Q75735851;;;;;;;male;;person
p_1853;Machold, F.;;;;;;;;unknown;;person
p_1854;Machold, Joseph;Q1674065;24.12.1824;01.07.1889;Horní Benešov;Vienna;"painter;university teacher";Academy of Fine Arts Vienna;male;https://de.wikipedia.org/wiki/Joseph_Machold;person
p_1855;Machowetz;;;;;;;;unknown;;person
p_1856;Machytka, Johann;Q12022806;14.03.1844;28.07.1887;Nová Paka;Prague;architect;;male;;person
p_1857;Mackensen, Fritz;Q448400;08.04.1866;12.05.1953;Kreiensen;Bremen;"painter;university teacher;sculptor;politician;portraitist;landscape painter";;male;https://en.wikipedia.org/wiki/Fritz_Mackensen;person
p_1858;Macquoid, Thomas Robert;Q43846009;24.01.1820;06.04.1912;Brompton;London;"painter;drawer;illustrator;designer";;male;;person
p_1859;Madeweiss, Hedwig von;Q27503417;10.10.1856;;;;"painter;pastellist;drawer";;female;;person
p_1860;Madjera, Karl Gustav Adolf;Q60817802;30.08.1828;30.05.1875;Hamburg;;"artist;painter;lithographer";;male;;person
p_1861;Madou, Jean Baptiste;Q1384245;03.02.1796;03.04.1877;Brussels metropolitan area;Saint-Josse-ten-Noode;"painter;lithographer;engraver;graphic artist;printmaker";;male;https://en.wikipedia.org/wiki/Jean-Baptiste_Madou;person
p_1862;Madrazo, Raimund;Q2506493;24.07.1841;15.09.1920;Rome;Versailles;painter;Real Academia de Bellas Artes de San Fernando;male;https://en.wikipedia.org/wiki/Raimundo_de_Madrazo_y_Garreta;person
p_1864;Maffei, Guido von;Q28061231;01.07.1838;28.12.1922;Munich;Munich;painter;"Maximiliansgymnasium München;Ludwig Maximilian University of Munich;Academy of Fine Arts, Munich";male;https://de.wikipedia.org/wiki/Guido_von_Maffei;person
p_1865;Maftel, Paul J.;;;;;;;;male;;person
p_1866;Mahlknecht, Edmund;Q21152512;12.11.1820;26.02.1903;Vienna;Vienna;painter;Academy of Fine Arts Vienna;male;https://de.wikipedia.org/wiki/Edmund_Mahlknecht;person
p_1876;Malchus, Carl von;Q21461544;05.08.1835;27.09.1889;Ludwigsburg;Munich;painter;;male;https://de.wikipedia.org/wiki/Carl_von_Malchus;person
p_1942;Mayer, Friedrich;;;;;;;;male;;person
p_1948;Mayer, Ludwig;Q23014001;07.07.1834;16.02.1917;Kaniów, Silesian Voivodeship;Vienna;painter;;male;https://de.wikipedia.org/wiki/Ludwig_Mayer_(Maler);person
p_1868;Maignan, Albert;Q2831372;14.10.1845;29.09.1908;Beaumont-sur-Sarthe;Saint-Prix;painter;;male;https://en.wikipedia.org/wiki/Albert_Maignan;person
p_1869;Mailler, Alexander;Q15782255;14.02.1844;27.10.1899;Vienna;;sculptor;;male;https://de.wikipedia.org/wiki/Alexander_Mailler;person
p_1870;Maison, Rudolf;Q2173370;29.07.1854;12.02.1904;Regensburg;Munich;sculptor;;male;https://en.wikipedia.org/wiki/Rudolf_Maison;person
p_1871;Majer, Gustav;Q50201732;21.03.1847;06.09.1900;Balingen;Oberschleißheim;painter;;male;;person
p_1872;Majsch, Eduard;Q24074247;10.10.1841;31.05.1904;Bratislava;Bratislava;painter;Academy of Fine Arts Vienna;male;https://de.wikipedia.org/wiki/Eduard_Majsch;person
